connectionId_x,alias,sentBeepId,timeStampStart,typed,valence,arousal,positive_all_words_lemm,positive_all_words_count_lemm,positive_unique_words_lemm,positive_unique_wordcount_lemm,positive_granularity_lemm,negative_all_words_lemm,negative_all_words_count_lemm,negative_unique_words_lemm,negative_unique_wordcount_lemm,negative_granularity_lemm,positive_emotion_all_lemma_count_Shannons,positive_emotion_unique_count_Shannons,unique positive emotion lemmas_Shannons,positive_diversity_Shannons_lem,negative_emotion_all_lemma_count_Shannons,negative_emotion_unique_count_Shannons,unique negative emotion lemmas_Shannons,negative_diversity_Shannons_lem,Segment,WC,posemo,negemo
221877,!ntvs suvt,19041481,1711626156,0,40,25,"['goed', 'chill', 'fijn', 'zin', 'blij', 'goed', 'blij', 'leuk']",8,"['goed', 'chill', 'fijn', 'zin', 'blij', 'leuk']",6,0.040180325,['schade'],1,['schade'],1,,8,6,"['zin', 'goed', 'leuk', 'chill', 'fijn', 'blij']",1.732867951,1,1,['schade'],0,1,196,3.57,1.02
221877,!ntvs suvt,19042728,1711641140,0,39,20,"['lekker', 'leuk', 'gemak', 'wakker', 'goed', 'goed', 'leuk', 'goed', 'fijn', 'blij', 'goed', 'oké']",12,"['lekker', 'leuk', 'gemak', 'wakker', 'goed', 'fijn', 'blij', 'oké']",8,0.017878917,"['sluiten', 'kut']",2,"['sluiten', 'kut']",2,0.159875029,12,8,"['gemak', 'goed', 'leuk', 'fijn', 'blij', 'wakker', 'lekker', 'oké']",1.907283999,2,2,"['kut', 'sluiten']",0.693147181,1,185,4.86,1.62
221877,!ntvs suvt,19049889,1711681692,0,24,-31,"['leuk', 'vriendelijk', 'leuk']",3,"['leuk', 'vriendelijk']",2,0.057225128,[],0,[],0,,3,2,"['leuk', 'vriendelijk']",0.636514168,0,0,[],0,1,133,1.5,0.75
221877,!ntvs suvt,19054405,1711712319,0,35,20,"['wakker', 'oké', 'lekker', 'leuk', 'wakker', 'leuk']",6,"['wakker', 'oké', 'lekker', 'leuk']",4,0.038429768,['moe'],1,['moe'],1,,6,4,"['leuk', 'wakker', 'lekker', 'oké']",1.329661349,1,1,['moe'],0,1,131,3.82,0.76
221877,!ntvs suvt,19056356,1711729517,0,30,20,"['leuk', 'goed', 'goed', 'leuk', 'chillen', 'blij', 'goed']",7,"['leuk', 'goed', 'chillen', 'blij']",4,0.033715191,['jaloers'],1,['jaloers'],1,,7,4,"['goed', 'leuk', 'blij', 'chillen']",1.277034259,1,1,['jaloers'],0,1,166,3.01,1.2
221877,!ntvs suvt,19069231,1711796746,0,35,-10,"['grappig', 'fijn', 'vet', 'genieten', 'leuk']",5,"['grappig', 'fijn', 'vet', 'genieten', 'leuk']",5,0.034264056,[],0,[],0,,5,5,"['genieten', 'grappig', 'leuk', 'vet', 'fijn']",1.609437912,0,0,[],0,1,149,2.68,0
221877,!ntvs suvt,19073682,1711826925,0,35,25,"['vrij', 'goed', 'fijn', 'blij', 'deugd', 'deugd', 'goed', 'goed', 'blij']",9,"['vrij', 'goed', 'fijn', 'blij', 'deugd']",5,0.02495624,"['heftig', 'pijn', 'moe', 'erg', 'emotioneel']",5,"['heftig', 'pijn', 'moe', 'erg', 'emotioneel']",5,0.032824169,9,5,"['deugd', 'goed', 'vrij', 'fijn', 'blij']",1.522955068,5,5,"['emotioneel', 'moe', 'heftig', 'erg', 'pijn']",1.609437912,1,209,5.74,0.96
221877,!ntvs suvt,19084354,1711889645,0,34,25,"['leuk', 'fijn', 'goed', 'fijn', 'oké']",5,"['leuk', 'fijn', 'goed', 'oké']",4,0.041393701,['akelig'],1,['akelig'],1,,5,4,"['goed', 'leuk', 'fijn', 'oké']",1.33217904,1,1,['akelig'],0,1,209,1.91,0.96
221877,!ntvs suvt,19084354,1711903354,0,35,30,"['vieren', 'leuk', 'wakker', 'goed', 'zin']",5,"['vieren', 'leuk', 'wakker', 'goed', 'zin']",5,0.066868818,"['frustrerend', 'storen', 'frustrerend', 'slecht', 'frustrerend', 'erg']",6,"['frustrerend', 'storen', 'slecht', 'erg']",4,0.032603459,5,5,"['vieren', 'zin', 'goed', 'leuk', 'wakker']",1.609437912,6,4,"['storen', 'slecht', 'erg', 'frustrerend']",1.242453325,1,227,1.76,2.64
221877,!ntvs suvt,19088513,1711907804,0,40,30,"['leuk', 'oké', 'lekker', 'lekker', 'zin', 'leuk', 'leuk', 'fijn', 'fijn', 'leuk']",10,"['leuk', 'oké', 'lekker', 'zin', 'fijn']",5,0.022190866,['honger'],1,['honger'],1,,10,5,"['zin', 'leuk', 'fijn', 'lekker', 'oké']",1.470808476,1,1,['honger'],0,1,175,2.86,0.57
221877,!ntvs suvt,19097740,1711980050,0,,-10,"['leuk', 'leuk', 'leuk', 'goed', 'rustig', 'goed']",6,"['leuk', 'goed', 'rustig']",3,0.031183362,['moe'],1,['moe'],1,,6,3,"['goed', 'leuk', 'rustig']",1.011404265,1,1,['moe'],0,1,158,5.7,0
221877,!ntvs suvt,19100312,1711987245,0,30,25,"['benieuwd', 'lekker', 'genieten', 'genieten', 'benieuwd']",5,"['benieuwd', 'lekker', 'genieten']",3,0.043194982,[],0,[],0,,5,3,"['benieuwd', 'genieten', 'lekker']",1.054920168,0,0,[],0,1,137,1.46,2.19
221877,!ntvs suvt,19097740,1711993639,0,35,30,"['chillen', 'goed', 'fijn', 'goed', 'fijn', 'goed', 'tof', 'vrij', 'zeker', 'productief']",10,"['chillen', 'goed', 'fijn', 'tof', 'vrij', 'zeker', 'productief']",7,0.026317102,['sluiten'],1,['sluiten'],1,,10,7,"['productief', 'goed', 'vrij', 'fijn', 'zeker', 'tof', 'chillen']",1.83437197,1,1,['sluiten'],0,1,214,2.34,0.47
221877,!ntvs suvt,19105050,1712015295,0,25,-15,"['goed', 'lekker', 'goed', 'goed', 'tof', 'lekker', 'zin']",7,"['goed', 'lekker', 'tof', 'zin']",4,0.031459233,['vermoeiend'],1,['vermoeiend'],1,,7,4,"['zin', 'goed', 'tof', 'lekker']",1.277034259,1,1,['vermoeiend'],0,1,182,2.2,0
221877,!ntvs suvt,19108538,1712050065,0,26,-15,[],0,[],0,,"['heftig', 'heftig', 'moe', 'missen', 'kut']",5,"['heftig', 'moe', 'missen', 'kut']",4,0.03224971,0,0,[],0,5,4,"['moe', 'kut', 'heftig', 'missen']",1.33217904,1,207,1.45,0.97
221877,!ntvs suvt,19112250,1712065898,0,20,-25,"['productief', 'lekker', 'lekker']",3,"['productief', 'lekker']",2,0.079191452,[],0,[],0,,3,2,"['productief', 'lekker']",0.636514168,0,0,[],0,1,172,1.16,0
221877,!ntvs suvt,19115857,1712081513,0,30,-20,[],0,[],0,,"['moe', 'moe', 'erg', 'erg', 'moe']",5,"['moe', 'erg']",2,0.042433138,0,0,[],0,5,2,"['moe', 'erg']",0.673011667,1,130,0.77,0
221877,!ntvs suvt,19117413,1712098804,0,30,-15,"['productief', 'goed', 'wakker', 'lekker']",4,"['productief', 'goed', 'wakker', 'lekker']",4,0.06373327,"['moe', 'moe']",2,['moe'],1,0.015127989,4,4,"['productief', 'goed', 'wakker', 'lekker']",1.386294361,2,1,['moe'],0,1,144,1.39,0.69
221877,!ntvs suvt,19123668,1712140007,0,35,25,"['blij', 'oké', 'goed', 'goed', 'vrij', 'hopen', 'productief', 'goed']",8,"['blij', 'oké', 'goed', 'vrij', 'hopen', 'productief']",6,0.026879421,['gruwelijk'],1,['gruwelijk'],1,,8,6,"['productief', 'goed', 'vrij', 'blij', 'oké', 'hopen']",1.667461933,1,1,['gruwelijk'],0,1,152,3.95,0
221877,!ntvs suvt,19125660,1712150944,0,35,25,"['lekker', 'blij', 'nice']",3,"['lekker', 'blij', 'nice']",3,0.107089527,[],0,[],0,,3,3,"['blij', 'lekker', 'nice']",1.098612289,0,0,[],0,1,196,1.53,1.02
221877,!ntvs suvt,19130293,1712175619,0,45,35,"['goed', 'amuseren', 'goed', 'uit_kijken', 'lekker', 'chillen', 'content', 'chillen', 'chillen', 'blij', 'leuk']",11,"['goed', 'amuseren', 'uit_kijken', 'lekker', 'chillen', 'content', 'blij', 'leuk']",8,0.031870592,[],0,[],0,,11,8,"['uit_kijken', 'amuseren', 'goed', 'leuk', 'content', 'blij', 'lekker', 'chillen']",1.972246979,0,0,[],0,1,198,3.03,0.51
221877,!ntvs suvt,19133811,1712221251,0,30,15,"['nice', 'leuk', 'fijn', 'chillen', 'leuk', 'fijn', 'chillen', 'goed']",8,"['nice', 'leuk', 'fijn', 'chillen', 'goed']",5,0.031294319,[],0,[],0,,8,5,"['goed', 'leuk', 'fijn', 'chillen', 'nice']",1.559581156,0,0,[],0,1,162,1.85,0
221877,!ntvs suvt,19137422,1712222848,0,30,20,"['normaal', 'zin', 'leuk', 'goed']",4,"['normaal', 'zin', 'leuk', 'goed']",4,0.055918286,"['burn-out', 'burn-out', 'burn-out']",3,['burn-out'],1,0.009236582,4,4,"['zin', 'goed', 'leuk', 'normaal']",1.386294361,3,1,['burn-out'],0,1,218,0.92,0.46
221877,!ntvs suvt,19141375,1712246172,1,35,25,"['blij', 'vrij', 'productief', 'nice']",4,"['blij', 'vrij', 'productief', 'nice']",4,0.06501391,['schuldig'],1,['schuldig'],1,,4,4,"['productief', 'vrij', 'blij', 'nice']",1.386294361,1,1,['schuldig'],0,1,80,3.75,1.25
221877,!ntvs suvt,19145069,1712255865,0,40,34,"['goed', 'goed', 'vrij', 'goed', 'zeker', 'fijn', 'chillen', 'nice', 'nice', 'blij', 'rustig']",11,"['goed', 'vrij', 'zeker', 'fijn', 'chillen', 'nice', 'blij', 'rustig']",8,0.030506932,[],0,[],0,,11,8,"['goed', 'rustig', 'vrij', 'fijn', 'blij', 'zeker', 'chillen', 'nice']",1.972246979,0,0,[],0,1,159,5.66,0
221877,!ntvs suvt,19146990,1712280107,0,30,25,"['leuk', 'genieten', 'nice', 'fijn', 'chillen', 'fijn', 'chill', 'fijn', 'leuk', 'productief', 'leuk']",11,"['leuk', 'genieten', 'nice', 'fijn', 'chillen', 'chill', 'productief']",7,0.02608079,"['spijtig', 'sluiten']",2,"['spijtig', 'sluiten']",2,0.138592055,11,7,"['productief', 'genieten', 'leuk', 'chill', 'fijn', 'chillen', 'nice']",1.798652206,2,2,"['sluiten', 'spijtig']",0.693147181,1,202,2.97,0
221877,!ntvs suvt,19153486,1712315384,0,35,25,"['lekker', 'productief', 'bon']",3,"['lekker', 'productief', 'bon']",3,0.089080094,['erg'],1,['erg'],1,,3,3,"['productief', 'lekker', 'bon']",1.098612289,1,1,['erg'],0,1,151,1.32,0.66
221877,!ntvs suvt,19155229,1712320590,0,30,25,"['tof', 'fijn', 'blij', 'goed']",4,"['tof', 'fijn', 'blij', 'goed']",4,0.077119043,"['honger', 'onproductiviteit']",2,"['honger', 'onproductiviteit']",2,0.110544857,4,4,"['goed', 'fijn', 'blij', 'tof']",1.386294361,2,2,"['onproductiviteit', 'honger']",0.693147181,1,178,1.12,0.56
221877,!ntvs suvt,19160299,1712342145,0,36,30,"['normaal', 'leuk', 'goed', 'goed']",4,"['normaal', 'leuk', 'goed']",3,0.040855746,"['vervelend', 'erg']",2,"['vervelend', 'erg']",2,0.122113729,4,3,"['goed', 'leuk', 'normaal']",1.039720771,2,2,"['vervelend', 'erg']",0.693147181,1,166,1.2,0.6
221877,!ntvs suvt,19163196,1712378170,0,29,25,"['leuk', 'goed', 'leuk', 'amuseren', 'fijn', 'goed', 'blij', 'fijn']",8,"['leuk', 'goed', 'amuseren', 'fijn', 'blij']",5,0.026862947,['stress'],1,['stress'],1,,8,5,"['amuseren', 'goed', 'leuk', 'fijn', 'blij']",1.559581156,1,1,['stress'],0,1,164,1.83,0.61
221877,!ntvs suvt,19167314,1712404044,0,35,25,"['leuk', 'leuk', 'vrij', 'boeien']",4,"['leuk', 'vrij', 'boeien']",3,0.053421691,"['saai', 'stress']",2,"['saai', 'stress']",2,0.066167876,4,3,"['boeien', 'leuk', 'vrij']",1.039720771,2,2,"['stress', 'saai']",0.693147181,1,176,0.57,1.7
221877,!ntvs suvt,19170706,1712408980,0,35,25,"['fijn', 'goed', 'overtuigen', 'spannend', 'spannend']",5,"['fijn', 'goed', 'overtuigen', 'spannend']",4,0.056585295,['twijfelen'],1,['twijfelen'],1,,5,4,"['spannend', 'goed', 'overtuigen', 'fijn']",1.33217904,1,1,['twijfelen'],0,1,166,2.41,1.81
221877,!ntvs suvt,19184082,1712488839,0,31,10,"['leuk', 'chillen', 'leuk']",3,"['leuk', 'chillen']",2,0.07531626,"['frustrerend', 'verliezen']",2,"['frustrerend', 'verliezen']",2,0.09492845,3,2,"['leuk', 'chillen']",0.636514168,2,2,"['verliezen', 'frustrerend']",0.693147181,1,166,0,0.6
221877,!ntvs suvt,19187413,1712496836,0,25,20,"['wakker', 'drijven', 'focussen', 'bon', 'goed']",5,"['wakker', 'drijven', 'focussen', 'bon', 'goed']",5,0.067154427,"['vervelend', 'bezorgdheid', 'slecht', 'emotioneel', 'onstabiel']",5,"['vervelend', 'bezorgdheid', 'slecht', 'emotioneel', 'onstabiel']",5,0.051876287,5,5,"['focussen', 'goed', 'wakker', 'bon', 'drijven']",1.609437912,5,5,"['slecht', 'emotioneel', 'onstabiel', 'vervelend', 'bezorgdheid']",1.609437912,1,155,2.58,1.94
221877,!ntvs suvt,19194988,1712521900,0,40,25,"['productief', 'lekker', 'goed', 'fijn', 'chillen']",5,"['productief', 'lekker', 'goed', 'fijn', 'chillen']",5,0.047450175,[],0,[],0,,5,5,"['productief', 'goed', 'fijn', 'lekker', 'chillen']",1.609437912,0,0,[],0,1,165,1.82,0
221877,!ntvs suvt,19199558,1712570136,0,35,15,"['oké', 'wakker', 'wakker', 'wakker', 'lekker', 'lekker', 'goed', 'overtuigen', 'blij', 'goed']",10,"['oké', 'wakker', 'lekker', 'goed', 'overtuigen', 'blij']",6,0.028279662,"['erg', 'moe', 'moe']",3,"['erg', 'moe']",2,0.061730466,10,6,"['goed', 'overtuigen', 'blij', 'wakker', 'lekker', 'oké']",1.695742534,3,2,"['moe', 'erg']",0.636514168,1,160,1.88,1.88
221877,!ntvs suvt,19204084,1712585413,0,30,30,"['goed', 'lekker', 'lekker', 'lekker', 'lekker', 'goed', 'nice', 'benieuwd', 'goed']",9,"['goed', 'lekker', 'nice', 'benieuwd']",4,0.030243715,"['schrikken', 'erg']",2,"['schrikken', 'erg']",2,0.097842849,9,4,"['benieuwd', 'goed', 'lekker', 'nice']",1.214889654,2,2,"['schrikken', 'erg']",0.693147181,1,152,5.26,0
221877,!ntvs suvt,19207890,1712599012,0,40,34,"['fijn', 'goed', 'goed', 'chillen', 'chillen', 'benieuwd']",6,"['fijn', 'goed', 'chillen', 'benieuwd']",4,0.036321239,[],0,[],0,,6,4,"['benieuwd', 'goed', 'fijn', 'chillen']",1.329661349,0,0,[],0,1,179,1.12,1.12
221877,!ntvs suvt,19217431,1712658819,0,30,20,"['fijn', 'genieten', 'interessant', 'goed', 'interessant', 'lekker', 'chillen', 'leuk', 'nice', 'productief']",10,"['fijn', 'genieten', 'interessant', 'goed', 'lekker', 'chillen', 'leuk', 'nice', 'productief']",9,0.025090874,"['low', 'heftig']",2,"['low', 'heftig']",2,0.126344651,10,9,"['productief', 'genieten', 'interessant', 'goed', 'leuk', 'fijn', 'lekker', 'chillen', 'nice']",2.163955657,2,2,"['heftig', 'low']",0.693147181,1,156,3.85,0
221877,!ntvs suvt,19217431,1712660999,0,30,25,"['hopen', 'warm', 'genieten', 'deugd', 'goed']",5,"['hopen', 'warm', 'genieten', 'deugd', 'goed']",5,0.052984628,[],0,[],0,,5,5,"['deugd', 'genieten', 'goed', 'warm', 'hopen']",1.609437912,0,0,[],0,1,158,3.16,0
221877,!ntvs suvt,19220300,1712671172,0,35,30,"['tevreden', 'blij', 'fijn', 'leuk', 'gelukkig']",5,"['tevreden', 'blij', 'fijn', 'leuk', 'gelukkig']",5,0.03877255,[],0,[],0,,5,5,"['tevreden', 'leuk', 'fijn', 'blij', 'gelukkig']",1.609437912,0,0,[],0,1,166,4.22,0
221877,!ntvs suvt,19228700,1712706264,0,45,15,"['goed', 'chillen', 'fijn', 'fijn', 'chillen', 'leuk', 'gemak', 'rustig']",8,"['goed', 'chillen', 'fijn', 'leuk', 'gemak', 'rustig']",6,0.029971881,"['frustrerend', 'rot', 'kinderachtig']",3,"['frustrerend', 'rot', 'kinderachtig']",3,0.044969871,8,6,"['gemak', 'goed', 'leuk', 'rustig', 'fijn', 'chillen']",1.732867951,3,3,"['kinderachtig', 'rot', 'frustrerend']",1.098612289,1,158,2.53,0.63
221877,!ntvs suvt,19232715,1712746713,0,35,25,"['genieten', 'lekker', 'gemak', 'goed', 'leuk']",5,"['genieten', 'lekker', 'gemak', 'goed', 'leuk']",5,0.062424176,[],0,[],0,,5,5,"['gemak', 'genieten', 'goed', 'leuk', 'lekker']",1.609437912,0,0,[],0,1,141,3.55,0
221877,!ntvs suvt,19237500,1712759103,0,35,35,"['goed', 'wakker', 'veilig', 'oké']",4,"['goed', 'wakker', 'veilig', 'oké']",4,0.044629084,"['angstig', 'twijfelen', 'erg']",3,"['angstig', 'twijfelen', 'erg']",3,0.080497109,4,4,"['goed', 'veilig', 'wakker', 'oké']",1.386294361,3,3,"['twijfelen', 'angstig', 'erg']",1.098612289,1,331,1.51,0.91
221877,!ntvs suvt,19240905,1712777613,0,40,35,"['goed', 'blij', 'fijn', 'goed', 'fijn', 'lekker', 'fijn']",7,"['goed', 'blij', 'fijn', 'lekker']",4,0.036999747,[],0,[],0,,7,4,"['goed', 'fijn', 'blij', 'lekker']",1.277034259,0,0,[],0,1,170,2.35,0
221877,!ntvs suvt,19249015,1712836776,0,35,25,"['vrolijk', 'blij', 'goed', 'lekker', 'goed']",5,"['vrolijk', 'blij', 'goed', 'lekker']",4,0.047304071,[],0,[],0,,5,4,"['goed', 'blij', 'vrolijk', 'lekker']",1.33217904,0,0,[],0,1,152,3.29,0
221877,!ntvs suvt,19252510,1712841372,0,40,30,"['goed', 'zeker', 'zeker']",3,"['goed', 'zeker']",2,0.063462436,"['honger', 'slecht']",2,"['honger', 'slecht']",2,0.126212111,3,2,"['goed', 'zeker']",0.636514168,2,2,"['slecht', 'honger']",0.693147181,1,156,1.92,1.92
221877,!ntvs suvt,19256325,1712852571,0,40,30,"['goed', 'goed', 'productief', 'blij', 'lekker', 'gezellig', 'goed', 'lekker']",8,"['goed', 'productief', 'blij', 'lekker', 'gezellig']",5,0.029189881,[],0,[],0,,8,5,"['productief', 'gezellig', 'goed', 'blij', 'lekker']",1.494175138,0,0,[],0,1,157,1.91,0
221877,!ntvs suvt,19259208,1712878844,0,40,-16,"['leuk', 'goed', 'chillen', 'leuk', 'vrij', 'productief', 'blij', 'productief', 'nice', 'gelukkig']",10,"['leuk', 'goed', 'chillen', 'vrij', 'productief', 'blij', 'nice', 'gelukkig']",8,0.02615763,[],0,[],0,,10,8,"['productief', 'goed', 'leuk', 'vrij', 'blij', 'chillen', 'nice', 'gelukkig']",2.025326221,0,0,[],0,1,143,2.8,0.7
221877,!ntvs suvt,19265194,1712915394,0,40,30,"['wakker', 'wakker', 'nice', 'blij', 'goed', 'lekker', 'benieuwd', 'leuk', 'leuk']",9,"['wakker', 'nice', 'blij', 'goed', 'lekker', 'benieuwd', 'leuk']",7,0.027967874,['erg'],1,['erg'],1,,9,7,"['benieuwd', 'goed', 'leuk', 'blij', 'wakker', 'lekker', 'nice']",1.889159164,1,1,['erg'],0,1,160,2.5,0.63
221877,!ntvs suvt,19268615,1712928368,0,35,24,"['goed', 'blij', 'fijn', 'blij', 'rustig', 'rustig', 'wakker', 'fijn']",8,"['goed', 'blij', 'fijn', 'rustig', 'wakker']",5,0.030159599,['onproductief'],1,['onproductief'],1,,8,5,"['goed', 'rustig', 'fijn', 'blij', 'wakker']",1.559581156,1,1,['onproductief'],0,1,163,4.29,0
221877,!ntvs suvt,19271483,1712937357,0,35,35,"['blij', 'fijn', 'interessant', 'blij', 'zeker', 'nice', 'chillen', 'fijn', 'leuk', 'zin']",10,"['blij', 'fijn', 'interessant', 'zeker', 'nice', 'chillen', 'leuk', 'zin']",8,0.032132696,['saai'],1,['saai'],1,,10,8,"['zin', 'interessant', 'leuk', 'fijn', 'blij', 'zeker', 'chillen', 'nice']",2.025326221,1,1,['saai'],0,1,175,3.43,1.14
221877,!ntvs suvt,19281122,1713005150,0,35,15,"['leuk', 'lekker', 'fijn', 'wakker', 'fijn', 'leuk']",6,"['leuk', 'lekker', 'fijn', 'wakker']",4,0.041347009,[],0,[],0,,6,4,"['leuk', 'fijn', 'wakker', 'lekker']",1.329661349,0,0,[],0,1,166,1.2,0
221877,!ntvs suvt,19284877,1713017651,0,40,35,"['rustig', 'normaal', 'fijn', 'lekker', 'goed', 'genieten', 'interessant', 'vrij', 'blij']",9,"['rustig', 'normaal', 'fijn', 'lekker', 'goed', 'genieten', 'interessant', 'vrij', 'blij']",9,0.025213208,[],0,[],0,,9,9,"['genieten', 'interessant', 'goed', 'rustig', 'vrij', 'fijn', 'blij', 'normaal', 'lekker']",2.197224577,0,0,[],0,1,159,3.14,0.63
221877,!ntvs suvt,19286389,1713034064,0,40,35,"['leuk', 'fijn', 'geweldig', 'nice', 'goed', 'amuseren', 'fijn', 'lekker', 'gelukkig', 'leuk']",10,"['leuk', 'fijn', 'geweldig', 'nice', 'goed', 'amuseren', 'lekker', 'gelukkig']",8,0.022778173,['slecht'],1,['slecht'],1,,10,8,"['geweldig', 'amuseren', 'goed', 'leuk', 'fijn', 'lekker', 'nice', 'gelukkig']",2.025326221,1,1,['slecht'],0,1,130,3.85,1.54
221877,!ntvs suvt,19289999,1713050799,0,40,-10,"['leuk', 'vrij', 'chillen', 'leuk', 'goed', 'leuk', 'goed', 'leuk', 'nice', 'fijn', 'goed', 'lekker']",12,"['leuk', 'vrij', 'chillen', 'goed', 'nice', 'fijn', 'lekker']",7,0.018339353,['moe'],1,['moe'],1,,12,7,"['goed', 'leuk', 'vrij', 'fijn', 'lekker', 'chillen', 'nice']",1.748155457,1,1,['moe'],0,1,154,4.55,0
221877,!ntvs suvt,19295949,1713091194,0,30,25,"['genieten', 'zin', 'leuk', 'oké', 'goed', 'goed']",6,"['genieten', 'zin', 'leuk', 'oké', 'goed']",5,0.042624504,['moe'],1,['moe'],1,,6,5,"['zin', 'genieten', 'goed', 'leuk', 'oké']",1.560710409,1,1,['moe'],0,1,178,2.81,1.69
221877,!ntvs suvt,19298990,1713101694,1,40,35,"['vrij', 'gemak', 'blij']",3,"['vrij', 'gemak', 'blij']",3,0.104059102,[],0,[],0,,3,3,"['gemak', 'vrij', 'blij']",1.098612289,0,0,[],0,1,87,6.9,4.6
221877,!ntvs suvt,19302115,1713115629,0,45,35,"['lekker', 'zin', 'gelukkig', 'nice', 'zin', 'leuk']",6,"['lekker', 'zin', 'gelukkig', 'nice', 'leuk']",5,0.051147833,[],0,[],0,,6,5,"['zin', 'leuk', 'lekker', 'nice', 'gelukkig']",1.560710409,0,0,[],0,1,186,2.15,0
221877,!ntvs suvt,19310519,1713184386,0,35,25,"['wakker', 'gemak', 'wakker', 'fijn', 'goed', 'blij']",6,"['wakker', 'gemak', 'fijn', 'goed', 'blij']",5,0.046242641,[],0,[],0,,6,5,"['gemak', 'goed', 'fijn', 'blij', 'wakker']",1.560710409,0,0,[],0,1,147,1.36,0.68
221877,!ntvs suvt,19314256,1713189704,0,40,25,"['interessant', 'normaal', 'deugd', 'goed', 'hopen', 'productief', 'vrij', 'zeker', 'vertrouwen']",9,"['interessant', 'normaal', 'deugd', 'goed', 'hopen', 'productief', 'vrij', 'zeker', 'vertrouwen']",9,0.032689567,['vervelend'],1,['vervelend'],1,,9,9,"['vertrouwen', 'deugd', 'productief', 'interessant', 'goed', 'vrij', 'normaal', 'zeker', 'hopen']",2.197224577,1,1,['vervelend'],0,1,188,3.72,0.53
221877,!ntvs suvt,19315845,1713201294,0,40,35,"['goed', 'gemak', 'nice', 'leuk']",4,"['goed', 'gemak', 'nice', 'leuk']",4,0.105333256,['ziek'],1,['ziek'],1,,4,4,"['gemak', 'goed', 'leuk', 'nice']",1.386294361,1,1,['ziek'],0,1,153,1.31,0.65
221877,!ntvs suvt,19321915,1713234353,0,41,-16,"['leuk', 'lekker', 'fijn', 'chillen', 'leuk', 'genieten', 'leuk', 'leuk', 'goed', 'fijn']",10,"['leuk', 'lekker', 'fijn', 'chillen', 'genieten', 'goed']",6,0.025207515,['spanning'],1,['spanning'],1,,10,6,"['genieten', 'goed', 'leuk', 'fijn', 'lekker', 'chillen']",1.609437912,1,1,['spanning'],0,1,176,1.7,0.57
221877,!ntvs suvt,19326134,1713267776,0,20,15,"['leuk', 'wakker', 'oké', 'productief', 'gelukkig', 'zeker']",6,"['leuk', 'wakker', 'oké', 'productief', 'gelukkig', 'zeker']",6,0.045462206,"['ongeluk', 'vervelend', 'kut']",3,"['ongeluk', 'vervelend', 'kut']",3,0.063024887,6,6,"['productief', 'leuk', 'wakker', 'zeker', 'oké', 'gelukkig']",1.791759469,3,3,"['kut', 'ongeluk', 'vervelend']",1.098612289,1,180,2.22,2.22
221877,!ntvs suvt,19328916,1713274111,0,25,20,"['gemak', 'goed', 'gemak', 'deugd']",4,"['gemak', 'goed', 'deugd']",3,0.069596175,[],0,[],0,,4,3,"['gemak', 'deugd', 'goed']",1.039720771,0,0,[],0,1,151,2.65,1.32
221877,!ntvs suvt,19328916,1713288653,0,25,30,"['ça_va', 'positief', 'oké', 'lekker', 'nice', 'lekker', 'chillen', 'leuk', 'rustig']",9,"['ça_va', 'positief', 'oké', 'lekker', 'nice', 'chillen', 'leuk', 'rustig']",8,0.031701855,[],0,[],0,,9,8,"['leuk', 'positief', 'rustig', 'lekker', 'chillen', 'oké', 'ça_va', 'nice']",2.043191871,0,0,[],0,1,146,2.05,0.68
221877,!ntvs suvt,19336177,1713313917,0,30,20,"['leuk', 'leuk', 'rustig', 'lekker', 'lekker', 'leuk', 'vrij', 'goed', 'fijn']",9,"['leuk', 'rustig', 'lekker', 'vrij', 'goed', 'fijn']",6,0.022533734,['moe'],1,['moe'],1,,9,6,"['goed', 'leuk', 'rustig', 'vrij', 'fijn', 'lekker']",1.676987774,1,1,['moe'],0,1,141,4.26,0.71
221877,!ntvs suvt,19341264,1713352015,0,40,25,"['leuk', 'rustig', 'rustig', 'leuk', 'blij']",5,"['leuk', 'rustig', 'blij']",3,0.045620914,[],0,[],0,,5,3,"['leuk', 'rustig', 'blij']",1.054920168,0,0,[],0,1,209,2.39,0
221877,!ntvs suvt,19343123,1713367149,0,35,20,"['oké', 'lekker', 'lekker', 'fijn', 'sentimenteel', 'normaal', 'goed']",7,"['oké', 'lekker', 'fijn', 'sentimenteel', 'normaal', 'goed']",6,0.034603358,[],0,[],0,,7,6,"['sentimenteel', 'goed', 'fijn', 'normaal', 'lekker', 'oké']",1.747868097,0,0,[],0,1,145,0.69,0
221877,!ntvs suvt,19346687,1713376961,0,40,25,"['geweldig', 'blij', 'goed', 'verrassing', 'lekker', 'lekker', 'genieten', 'nice', 'blij']",9,"['geweldig', 'blij', 'goed', 'verrassing', 'lekker', 'genieten', 'nice']",7,0.031394237,"['raken', 'stressvol', 'onverwacht']",3,"['raken', 'stressvol', 'onverwacht']",3,0.067671142,9,7,"['geweldig', 'verrassing', 'genieten', 'goed', 'blij', 'lekker', 'nice']",1.889159164,3,3,"['onverwacht', 'stressvol', 'raken']",1.098612289,1,200,4,1
